ticker,price,previous_close,gap_percent,avg_daily_volume,premarket_volume,dollar_volume,atr,atr_percent,market_cap,fetch_time,pm_vol_ratio_score,atr_percent_score,dollar_vol_score,pm_vol_abs_score,price_atr_bonus,gap_magnitude_score,interest_score,rank,scan_time,ticker_list
AWK,143.05,145.72,-1.8322810870161867,929646.947368421,785942.0,136658101.26315787,3.4933345363976676,2.376418051971202,,2025-08-05 13:12:59.966018+00:00,84.54198685046933,2.376418051971202,100.0,98.25651750432284,100.0,0.0,69.24,1,2025-08-05 13:12:59.966018+00:00,sp500
PLTR,172.059,154.27,11.531081869449658,35897357.421052635,4916315.0,5767269443.266316,5.798163797783519,3.6089653913752766,,2025-08-05 13:12:59.966018+00:00,13.695478868638784,3.6089653913752766,100.0,100.0,100.0,0.0,41.38,2,2025-08-05 13:12:59.966018+00:00,sp500
AMD,177.9299,171.7,3.6283634245777607,40644883.684210524,1777692.0,7185202537.6947365,6.799198629742083,3.8461356656534016,,2025-08-05 13:12:59.966018+00:00,4.37371653911409,3.8461356656534016,100.0,100.0,100.0,0.0,37.71,3,2025-08-05 13:12:59.966018+00:00,sp500
INTC,19.59,19.31,1.4500258933195296,61669912.2631579,2526943.0,1202563289.131579,0.6390283485722017,3.277068454216419,,2025-08-05 13:12:59.966018+00:00,4.097529747110758,3.277068454216419,100.0,100.0,100.0,0.0,37.46,4,2025-08-05 13:12:59.966018+00:00,sp500
NVDA,179.7008,173.72,3.442781487451064,109038099.78947368,3656929.0,19626857962.105263,4.886755107129664,2.714863948405369,,2025-08-05 13:12:59.966018+00:00,3.3538084459107864,2.714863948405369,100.0,100.0,100.0,0.0,37.02,5,2025-08-05 13:12:59.966018+00:00,sp500
TSLA,307.7,302.63,1.6753130885900251,66110771.84210526,931318.0,20445417299.889473,12.2447895630944,3.9593835488244196,,2025-08-05 13:12:59.966018+00:00,1.4087235318085536,3.9593835488244196,100.0,99.4849743860357,100.0,0.0,36.5,6,2025-08-05 13:12:59.966018+00:00,sp500
AMZN,212.61,214.75,-0.996507566938294,33941892.10526316,558903.0,7183801464.078948,6.166952665358947,2.9137503734273316,,2025-08-05 13:12:59.966018+00:00,1.6466465636820946,2.9137503734273316,100.0,95.78895363022724,100.0,0.0,35.97,7,2025-08-05 13:12:59.966018+00:00,sp500
AAPL,203.4701,202.38,0.5386401818361531,38059441.89473684,417658.0,7739387509.294737,6.02250215481584,2.9616435479792673,,2025-08-05 13:12:59.966018+00:00,1.0973834066068031,2.9616435479792673,100.0,93.68036407192301,100.0,0.0,35.55,8,2025-08-05 13:12:59.966018+00:00,sp500
SMCI,58.9101,56.64,4.007944915254236,28106299.789473683,683864.0,1636629836.7410524,3.0799188199261938,5.289230327882867,,2025-08-05 13:12:59.966018+00:00,2.4331342265698006,5.289230327882867,100.0,97.24950628740034,0.0,0.0,32.02,9,2025-08-05 13:12:59.966018+00:00,sp500
